NUMERO DE MUESTRAS EN EL ARGUMENTO 3 ............. :   37
NUMERO DE MUESTRAS EN EL ARGUMENTO 4 ............. :   72
NUMERO DE FRECUENCIAS MEDIDAS .................... :    1
EL FICHERO SE ESTRUCTURA EN CORTES DEL ARGUMENTO . : 3 == THETA          
CADA CORTE SE BARRE EN EL ARGUMENTO .............. : 4 == PHI            


===========================================================================
=========== BLOQUE CORRESPONDIENTE A LA FRECUENCIA  32.245     ============
===========================================================================

                                         E_PH                            E_PH                   
                                 ------------------------------- -------------------------------
 THETA           PHI                P. REAL       P. IMAGINARIA     P. REAL       P. IMAGINARIA 
 --------------- --------------- --------------- --------------- --------------- ---------------
  105.000000      220.000000     0.760244504E-01 0.237793997E-01-0.313920304E-01 0.101654651E-01
  105.000000      225.000000     0.655018538E-01 0.200056061E-01-0.382421203E-01 0.889388751E-02
  105.000000      230.000000     0.605255179E-01 0.196890160E-01-0.416632034E-01 0.104857311E-01
  105.000000      235.000000     0.515672863E-01 0.208371338E-01-0.446797945E-01 0.901067536E-02
  105.000000      240.000000     0.439093709E-01 0.193453636E-01-0.458272621E-01 0.924433582E-02
  105.000000      245.000000     0.376991332E-01 0.148265306E-01-0.472355746E-01 0.106383394E-01
  105.000000      250.000000     0.286771264E-01 0.109749492E-01-0.504096411E-01 0.101517662E-01
  105.000000      255.000000     0.178537443E-01 0.892311335E-02-0.509701036E-01 0.939211063E-02
  105.000000      260.000000     0.101318099E-01 0.423752842E-02-0.523300543E-01 0.945575722E-02
  105.000000      265.000000     0.145816547E-02-0.139233901E-02-0.533931926E-01 0.113738012E-01
  105.000000      270.000000    -0.943122339E-02-0.508521497E-02-0.521000139E-01 0.940250140E-02
  105.000000      275.000000    -0.171631034E-01-0.815960579E-02-0.523943603E-01 0.856975466E-02
  105.000000      280.000000    -0.265087392E-01-0.128885517E-01-0.541043282E-01 0.103863105E-01
  105.000000      285.000000    -0.355015099E-01-0.179650784E-01-0.547322817E-01 0.103729134E-01
  105.000000      290.000000    -0.440466553E-01-0.220301170E-01-0.501755103E-01 0.975194853E-02
  105.000000      295.000000    -0.527912043E-01-0.248534214E-01-0.487775803E-01 0.970542245E-02
  105.000000      300.000000    -0.619571693E-01-0.298645329E-01-0.463329628E-01 0.101453587E-01
  105.000000      305.000000    -0.670640171E-01-0.335319377E-01-0.431099012E-01 0.120552201E-01
  105.000000      310.000000    -0.764558390E-01-0.361468270E-01-0.403091088E-01 0.103559177E-01
  105.000000      315.000000    -0.844597518E-01-0.371406302E-01-0.369151905E-01 0.100409919E-01
  105.000000      320.000000    -0.919883400E-01-0.374686457E-01-0.325185321E-01 0.933012739E-02
  105.000000      325.000000    -0.976682976E-01-0.379824154E-01-0.309915636E-01 0.109496433E-01
  105.000000      330.000000    -0.102816314    -0.333258994E-01-0.268068444E-01 0.120220287E-01
  105.000000      335.000000    -0.110855989    -0.314486288E-01-0.205336623E-01 0.941372663E-02
  105.000000      340.000000    -0.115170524    -0.323530398E-01-0.153691918E-01 0.985984597E-02
  105.000000      345.000000    -0.120021425    -0.260490589E-01-0.118352203E-01 0.845172815E-02
  105.000000      350.000000    -0.123143852    -0.242880564E-01-0.869644433E-02 0.722376350E-02
  105.000000      355.000000    -0.123040758    -0.180802047E-01-0.248294184E-02 0.393186789E-02
  110.000000      0.00000000    -0.106468409     0.651517184E-03 0.221642456E-02 0.255246554E-02
  110.000000      5.00000000    -0.105880529     0.538815930E-02 0.444080867E-02-0.115779578E-02
  110.000000      10.0000000    -0.102040567     0.778335379E-02 0.443706382E-02-0.328095141E-02
  110.000000      15.0000000    -0.100557543     0.125224655E-01 0.760289468E-02-0.665970519E-02
  110.000000      20.0000000    -0.983888209E-01 0.160831623E-01 0.999367423E-02-0.124553312E-01
  110.000000      25.0000000    -0.947066769E-01 0.163705368E-01 0.108109759E-01-0.172568876E-01
  110.000000      30.0000000    -0.913713351E-01 0.167340934E-01 0.128645990E-01-0.202034321E-01
  110.000000      35.0000000    -0.899769887E-01 0.194755998E-01 0.156687722E-01-0.225104876E-01
  110.000000      40.0000000    -0.864486471E-01 0.200881232E-01 0.174302552E-01-0.259891376E-01
  110.000000      45.0000000    -0.767370835E-01 0.199748464E-01 0.183353536E-01-0.283131078E-01
  110.000000      50.0000000    -0.699275210E-01 0.216509718E-01 0.205567908E-01-0.312417634E-01
  110.000000      55.0000000    -0.619272627E-01 0.193654355E-01 0.201374255E-01-0.349252112E-01
  110.000000      60.0000000    -0.564117692E-01 0.179472640E-01 0.201648604E-01-0.382485129E-01
  110.000000      65.0000000    -0.501911305E-01 0.165824406E-01 0.196811054E-01-0.394007415E-01
  110.000000      70.0000000    -0.411915071E-01 0.161295030E-01 0.202673692E-01-0.431286208E-01
  110.000000      75.0000000    -0.331648476E-01 0.137942825E-01 0.217726212E-01-0.442737639E-01
  110.000000      80.0000000    -0.234392863E-01 0.103831897E-01 0.199395996E-01-0.449719578E-01
  110.000000      85.0000000    -0.163149443E-01 0.834668241E-02 0.191814173E-01-0.468166992E-01
  110.000000      90.0000000    -0.860784203E-02 0.565312989E-02 0.198111515E-01-0.468984395E-01
  110.000000      95.0000000    -0.127941440E-02-0.161586434E-02 0.180681515E-01-0.465511642E-01
  110.000000      100.000000     0.609476957E-02-0.537913758E-02 0.169350617E-01-0.457631871E-01
  110.000000      105.000000     0.133984545E-01-0.929015223E-02 0.174560901E-01-0.457683913E-01
  110.000000      110.000000     0.228952412E-01-0.118535450E-01 0.167069081E-01-0.441836454E-01
  110.000000      115.000000     0.303528607E-01-0.128591778E-01 0.183883086E-01-0.417229012E-01
  110.000000      120.000000     0.357050188E-01-0.148509983E-01 0.188101884E-01-0.392741337E-01
  110.000000      125.000000     0.432546288E-01-0.166676678E-01 0.191020314E-01-0.366193056E-01
  110.000000      130.000000     0.511875451E-01-0.206467528E-01 0.173123907E-01-0.339973718E-01
  110.000000      135.000000     0.585002154E-01-0.200343169E-01 0.172629151E-01-0.300656296E-01
  110.000000      140.000000     0.649413690E-01-0.187053569E-01 0.155092720E-01-0.267931409E-01
  110.000000      145.000000     0.709546730E-01-0.197899174E-01 0.138144046E-01-0.241163913E-01
  110.000000      150.000000     0.733940452E-01-0.194877684E-01 0.115851965E-01-0.195732825E-01
  110.000000      155.000000     0.789320469E-01-0.178946070E-01 0.108434139E-01-0.168882590E-01
  110.000000      160.000000     0.836763456E-01-0.130308438E-01 0.100089479E-01-0.155053493E-01
  110.000000      165.000000     0.863617510E-01-0.129535347E-01 0.513228960E-02-0.102385860E-01
  110.000000      170.000000     0.904877633E-01-0.929368846E-02 0.432935497E-02-0.779047562E-02
  110.000000      175.000000     0.938076302E-01-0.538607547E-02 0.265787519E-02-0.245891768E-02
  110.000000      180.000000     0.935562104E-01-0.412073638E-02-0.133374520E-02-0.218288289E-03
  110.000000      185.000000     0.932018533E-01 0.973797360E-04-0.512282178E-02 0.268843304E-02
  110.000000      190.000000     0.927836671E-01 0.192107167E-02-0.872577168E-02 0.504359882E-02
  110.000000      195.000000     0.909617394E-01 0.689502666E-02-0.118851149E-01 0.601962162E-02
  110.000000      200.000000     0.883509815E-01 0.845022034E-02-0.144705456E-01 0.101850554E-01
  110.000000      205.000000     0.848815218E-01 0.889312197E-02-0.186169297E-01 0.107403183E-01
  110.000000      210.000000     0.802389830E-01 0.909619872E-02-0.219675228E-01 0.138180377E-01
  110.000000      215.000000     0.753626302E-01 0.961834844E-02-0.248692073E-01 0.134504288E-01
  110.000000      220.000000     0.696681142E-01 0.114367269E-01-0.272519104E-01 0.147309639E-01
  110.000000      225.000000     0.632276982E-01 0.118792485E-01-0.297971442E-01 0.175123531E-01
  110.000000      230.000000     0.598116145E-01 0.121312756E-01-0.331405737E-01 0.181998368E-01
  110.000000      235.000000     0.510991812E-01 0.121282535E-01-0.357253738E-01 0.179863498E-01
  110.000000      240.000000     0.441717207E-01 0.121810948E-01-0.368378349E-01 0.179105159E-01
  110.000000      245.000000     0.362712182E-01 0.122236265E-01-0.415944085E-01 0.170970466E-01
  110.000000      250.000000     0.261140149E-01 0.946076773E-02-0.436464101E-01 0.167226493E-01
  110.000000      255.000000     0.191581696E-01 0.464916416E-02-0.431529470E-01 0.156126842E-01
  110.000000      260.000000     0.119080776E-01 0.266757840E-02-0.438920185E-01 0.173220225E-01
  110.000000      265.000000     0.182930706E-02 0.675818708E-03-0.432045534E-01 0.203568470E-01
  110.000000      270.000000    -0.676562916E-02-0.414671190E-02-0.429960154E-01 0.175082572E-01
  110.000000      275.000000    -0.147713115E-01-0.706545822E-02-0.393353626E-01 0.163457803E-01
  110.000000      280.000000    -0.218780003E-01-0.583520671E-02-0.397710316E-01 0.184079092E-01
  110.000000      285.000000    -0.300466549E-01-0.103371721E-01-0.404289030E-01 0.160110183E-01
  110.000000      290.000000    -0.402180441E-01-0.161412694E-01-0.356182568E-01 0.149531383E-01
  110.000000      295.000000    -0.479798131E-01-0.162495654E-01-0.356983095E-01 0.185968094E-01
  110.000000      300.000000    -0.550223812E-01-0.164118074E-01-0.342670195E-01 0.165732391E-01
  110.000000      305.000000    -0.594810881E-01-0.192593560E-01-0.317363217E-01 0.174817853E-01
  110.000000      310.000000    -0.675642937E-01-0.208762120E-01-0.291745402E-01 0.157795511E-01
  110.000000      315.000000    -0.722617507E-01-0.192701165E-01-0.270105712E-01 0.129438238E-01
  110.000000      320.000000    -0.773555264E-01-0.200939663E-01-0.226743724E-01 0.135848168E-01
  110.000000      325.000000    -0.810626671E-01-0.201120358E-01-0.199576057E-01 0.140669653E-01
  110.000000      330.000000    -0.848890916E-01-0.174714476E-01-0.177377649E-01 0.133396694E-01
  110.000000      335.000000    -0.928503051E-01-0.142480219E-01-0.149029391E-01 0.980868936E-02
  110.000000      340.000000    -0.965012088E-01-0.122015132E-01-0.124604376E-01 0.720916595E-02
  110.000000      345.000000    -0.101165198    -0.897364970E-02-0.909428764E-02 0.632187724E-02
  110.000000      350.000000    -0.103131436    -0.930341240E-02-0.699146232E-02 0.682132691E-02
  110.000000      355.000000    -0.103836209    -0.627490971E-02-0.230218167E-02 0.384832593E-02
  115.000000      0.00000000    -0.835763961E-01 0.218086448E-01 0.172769360E-02 0.345323118E-02
  115.000000      5.00000000    -0.819781348E-01 0.244413707E-01 0.268919481E-03-0.104245718E-02
  115.000000      10.0000000    -0.796842501E-01 0.275384635E-01 0.604732952E-03-0.366004743E-02
  115.000000      15.0000000    -0.794745460E-01 0.294155832E-01 0.304804882E-02-0.700856699E-02
  115.000000      20.0000000    -0.776814744E-01 0.301351417E-01 0.334479753E-02-0.934046693E-02
  115.000000      25.0000000    -0.744624883E-01 0.309084617E-01 0.400734600E-02-0.124890953E-01
  115.000000      30.0000000    -0.711216480E-01 0.298064929E-01 0.560771301E-02-0.172046255E-01
  115.000000      35.0000000    -0.687835664E-01 0.313996077E-01 0.635525258E-02-0.178388357E-01
  115.000000      40.0000000    -0.647195950E-01 0.316176340E-01 0.551441824E-02-0.207957365E-01
  115.000000      45.0000000    -0.574671514E-01 0.304673966E-01 0.501077855E-02-0.235900730E-01
  115.000000      50.0000000    -0.546464287E-01 0.297358688E-01 0.454722717E-02-0.261445139E-01
  115.000000      55.0000000    -0.481049009E-01 0.266804378E-01 0.414547091E-02-0.274220090E-01
  115.000000      60.0000000    -0.430027805E-01 0.249501504E-01 0.488850707E-02-0.269812979E-01
  115.000000      65.0000000    -0.390651673E-01 0.223128647E-01 0.290581258E-02-0.312460121E-01
  115.000000      70.0000000    -0.333176516E-01 0.194880664E-01 0.388987293E-02-0.338527672E-01
  115.000000      75.0000000    -0.289429519E-01 0.174825024E-01 0.465744827E-02-0.326042175E-01
  115.000000      80.0000000    -0.202529747E-01 0.129075516E-01 0.249814522E-02-0.348743089E-01
  115.000000      85.0000000    -0.150592942E-01 0.700171292E-02 0.295888772E-02-0.360690318E-01
  115.000000      90.0000000    -0.926146470E-02 0.463833474E-02 0.569086615E-02-0.358493142E-01
  115.000000      95.0000000    -0.218760432E-02-0.712214387E-03 0.562720653E-02-0.368310735E-01
  115.000000      100.000000     0.392395910E-02-0.692217425E-02 0.364213018E-02-0.376658365E-01
  115.000000      105.000000     0.122166071E-01-0.109770568E-01 0.381043158E-02-0.360811576E-01
  115.000000      110.000000     0.201757345E-01-0.133040799E-01 0.423640711E-02-0.344393589E-01
  115.000000      115.000000     0.266693328E-01-0.168530829E-01 0.547363656E-02-0.340298675E-01
  115.000000      120.000000     0.315372646E-01-0.215333942E-01 0.515315309E-02-0.307628941E-01
  115.000000      125.000000     0.374375470E-01-0.228358507E-01 0.441418262E-02-0.295525454E-01
  115.000000      130.000000     0.443226844E-01-0.264935810E-01 0.447970070E-02-0.282988157E-01
  115.000000      135.000000     0.492949001E-01-0.286278967E-01 0.648954371E-02-0.255381130E-01
  115.000000      140.000000     0.565503091E-01-0.278358050E-01 0.419301912E-02-0.234239977E-01
  115.000000      145.000000     0.631265566E-01-0.279577784E-01 0.439178944E-02-0.220343657E-01
  115.000000      150.000000     0.666771829E-01-0.286016036E-01 0.538762985E-02-0.191399790E-01
  115.000000      155.000000     0.737136528E-01-0.303250458E-01 0.316471094E-02-0.146657880E-01
  115.000000      160.000000     0.785362795E-01-0.282607041E-01 0.428230595E-02-0.128794881E-01
  115.000000      165.000000     0.812618807E-01-0.263519026E-01 0.301585672E-02-0.854888558E-02
  115.000000      170.000000     0.833652318E-01-0.254208632E-01 0.275034038E-02-0.513460347E-02
  115.000000      175.000000     0.858336911E-01-0.246727541E-01 0.137097936E-02-0.175321882E-02
  115.000000      180.000000     0.875388011E-01-0.208191555E-01-0.156029803E-02 0.100820372E-02
  115.000000      185.000000     0.885785893E-01-0.165065043E-01-0.100980781E-02 0.341298245E-02
  115.000000      190.000000     0.876064450E-01-0.152548123E-01-0.334147504E-02 0.480688643E-02
  115.000000      195.000000     0.854245424E-01-0.123551255E-01-0.705599226E-02 0.769423787E-02
  115.000000      200.000000     0.852660611E-01-0.128335794E-01-0.787182897E-02 0.101557132E-01
  115.000000      205.000000     0.814558417E-01-0.954110548E-02-0.102578420E-01 0.903182477E-02
  115.000000      210.000000     0.778390244E-01-0.534852548E-02-0.116598373E-01 0.137625746E-01
  115.000000      215.000000     0.753001496E-01-0.495222025E-02-0.137214875E-01 0.159524661E-01
  115.000000      220.000000     0.689415857E-01-0.346101820E-02-0.164016020E-01 0.167416148E-01
  115.000000      225.000000     0.624996014E-01-0.656786782E-03-0.167214703E-01 0.188622363E-01
  115.000000      230.000000     0.562811904E-01 0.123634876E-02-0.196485445E-01 0.184679460E-01
  115.000000      235.000000     0.486614853E-01 0.986898784E-03-0.221810453E-01 0.183700435E-01
  115.000000      240.000000     0.434255190E-01 0.939412334E-03-0.207249783E-01 0.179345105E-01
  115.000000      245.000000     0.348568000E-01 0.190772617E-02-0.215274058E-01 0.160580855E-01
  115.000000      250.000000     0.243917573E-01 0.172670931E-02-0.216139685E-01 0.159626994E-01
  115.000000      255.000000     0.186261088E-01 0.403778249E-03-0.220044460E-01 0.160803590E-01
  115.000000      260.000000     0.116760042E-01 0.155665388E-02-0.229789615E-01 0.173582844E-01
  115.000000      265.000000     0.272746640E-02 0.194048241E-02-0.227754936E-01 0.184266325E-01
  115.000000      270.000000    -0.308724609E-02-0.681037607E-03-0.243631471E-01 0.194741096E-01
  115.000000      275.000000    -0.117167877E-01-0.225527165E-02-0.218458362E-01 0.208580978E-01
  115.000000      280.000000    -0.203528572E-01-0.226486285E-03-0.214991048E-01 0.200803038E-01
  115.000000      285.000000    -0.271993913E-01-0.288816897E-03-0.216274709E-01 0.194088072E-01
  115.000000      290.000000    -0.343904272E-01-0.231109397E-02-0.180237852E-01 0.196384769E-01
  115.000000      295.000000    -0.410667099E-01-0.245864433E-02-0.178168137E-01 0.198653396E-01
  115.000000      300.000000    -0.470042713E-01-0.143163770E-04-0.170585550E-01 0.169880111E-01
  115.000000      305.000000    -0.512325913E-01-0.996455899E-03-0.142904352E-01 0.182899423E-01
  115.000000      310.000000    -0.587095954E-01-0.167867518E-02-0.114359520E-01 0.170386806E-01
  115.000000      315.000000    -0.617820770E-01 0.311751710E-02-0.118771018E-01 0.148032717E-01
  115.000000      320.000000    -0.646008104E-01 0.533587718E-02-0.109418025E-01 0.154428594E-01
  115.000000      325.000000    -0.683238432E-01 0.693760021E-02-0.907244161E-02 0.134093948E-01
  115.000000      330.000000    -0.706505552E-01 0.916591752E-02-0.689702062E-02 0.124526024E-01
  115.000000      335.000000    -0.738640502E-01 0.135194780E-01-0.355449854E-02 0.114109060E-01
  115.000000      340.000000    -0.756137148E-01 0.146254469E-01-0.278424984E-02 0.933651626E-02
  115.000000      345.000000    -0.781449750E-01 0.148563953E-01-0.335993641E-02 0.688696653E-02
  115.000000      350.000000    -0.789484531E-01 0.170182250E-01-0.301119662E-02 0.478201918E-02
  115.000000      355.000000    -0.813960731E-01 0.187747069E-01 0.205575998E-03 0.396090792E-02
  120.000000      0.00000000    -0.450794436E-01 0.392184705E-01 0.198687281E-03-0.479849077E-04
  120.000000      5.00000000    -0.440620035E-01 0.397842601E-01-0.257975335E-03-0.274396501E-02
  120.000000      10.0000000    -0.427077338E-01 0.427687056E-01 0.189448439E-02-0.381972757E-02
